local_id,municipality,legis_district,brgy
22642,NAUJAN,1st District,MOTODERAZO
22643,NAUJAN,1st District,MULAWIN
22644,NAUJAN,1st District,NAG-IBA I
22645,NAUJAN,1st District,NAG-IBA II
22646,NAUJAN,1st District,PAGKAKAISA
22647,NAUJAN,1st District,PAITAN
22648,NAUJAN,1st District,PANIQUIAN
22649,NAUJAN,1st District,PINAGSABANGAN I
22650,NAUJAN,1st District,PINAGSABANGAN II
22651,NAUJAN,1st District,PIÃ‘AHAN
22652,NAUJAN,1st District,POBLACION I (BARANGAY I)
22653,NAUJAN,1st District,POBLACION III (BARANGAY III)
22654,NAUJAN,1st District,SAMPAGUITA
22655,NAUJAN,1st District,SAN AGUSTIN I
22656,NAUJAN,1st District,SAN AGUSTIN II
22657,NAUJAN,1st District,SAN ANDRES
22658,NAUJAN,1st District,SAN ANTONIO
22659,NAUJAN,1st District,SAN CARLOS
22660,NAUJAN,1st District,SAN ISIDRO
22661,NAUJAN,1st District,SAN JOSE
22662,NAUJAN,1st District,SAN LUIS
22663,NAUJAN,1st District,SAN NICOLAS
22664,NAUJAN,1st District,SAN PEDRO
22665,NAUJAN,1st District,SANTA CRUZ
22666,NAUJAN,1st District,SANTA ISABEL
22667,NAUJAN,1st District,SANTA MARIA
22668,NAUJAN,1st District,SANTIAGO
22669,NAUJAN,1st District,SANTO NINO
22670,NAUJAN,1st District,TAGUMPAY
22671,NAUJAN,1st District,TIGKAN
22672,NAVAL (Capital),Lone District,AGPANGI
22673,NAVAL (Capital),Lone District,ANISLAGAN
22674,NAVAL (Capital),Lone District,ATIPOLO
22675,NAVAL (Capital),Lone District,BORAC
22676,NAVAL (Capital),Lone District,CABUNGAAN
22677,NAVAL (Capital),Lone District,CALUMPANG
22678,NAVAL (Capital),Lone District,CAPIÃ‘AHAN
22679,NAVAL (Capital),Lone District,CARAYCARAY
22680,NAVAL (Capital),Lone District,CATMON
22681,NAVAL (Capital),Lone District,HAGUIKHIKAN
22682,NAVAL (Capital),Lone District,IMELDA
22683,NAVAL (Capital),Lone District,LARRAZABAL
22684,NAVAL (Capital),Lone District,LIBTONG
22685,NAVAL (Capital),Lone District,LICO
22686,NAVAL (Capital),Lone District,LUCSOON
22687,NAVAL (Capital),Lone District,MABINI
22688,NAVAL (Capital),Lone District,PADRE INOCENTES GARCIA (POB.)
22689,NAVAL (Capital),Lone District,PADRE SERGIO EAMIGUEL
22690,NAVAL (Capital),Lone District,SABANG
22691,NAVAL (Capital),Lone District,SAN PABLO
22692,NAVAL (Capital),Lone District,SANTISSIMO ROSARIO POB. (SANTO ROSA)
22693,NAVAL (Capital),Lone District,SANTO NINO
22694,NAVAL (Capital),Lone District,TALUSTUSAN
22695,NAVAL (Capital),Lone District,VILLA CANEJA
22696,NAVAL (Capital),Lone District,VILLA CONSUELO
22697,NEW BATAAN,1st District,ANDAP
22698,NEW BATAAN,1st District,BANTACAN
22699,NEW BATAAN,1st District,BATINAO
22700,NEW BATAAN,1st District,CABINUANGAN (POB.)
22701,NEW BATAAN,1st District,CAMANLANGAN
22702,NEW BATAAN,1st District,COGONON
22703,NEW BATAAN,1st District,FATIMA
22704,NEW BATAAN,1st District,KAHAYAG
22705,NEW BATAAN,1st District,KATIPUNAN
22706,NEW BATAAN,1st District,MAGANGIT
22707,NEW BATAAN,1st District,MAGSAYSAY
22708,NEW BATAAN,1st District,MANURIGAO
22709,NEW BATAAN,1st District,PAGSABANGAN
22710,NEW BATAAN,1st District,PANAG
22711,NEW BATAAN,1st District,SAN ROQUE
22712,NEW BATAAN,1st District,TANDAWAN
22713,NEW BATAAN,2nd District,PANAG
22714,NEW CORELLA,1st District,CABIDIANAN
22715,NEW CORELLA,1st District,CARCOR
22716,NEW CORELLA,1st District,DEL MONTE
22717,NEW CORELLA,1st District,DEL PILAR
22718,NEW CORELLA,1st District,EL SALVADOR
22719,NEW CORELLA,1st District,LIMBA-AN
22720,NEW CORELLA,1st District,MACGUM
22721,NEW CORELLA,1st District,MAMBING
22722,NEW CORELLA,1st District,MESAOY
22723,NEW CORELLA,1st District,NEW BOHOL
22724,NEW CORELLA,1st District,NEW CORTEZ
22725,NEW CORELLA,1st District,NEW SAMBOG
22726,NEW CORELLA,1st District,PATROCENIO
22727,NEW CORELLA,1st District,POBLACION
22728,NEW CORELLA,1st District,SAN JOSE
22729,NEW CORELLA,1st District,SAN ROQUE
22730,NEW CORELLA,1st District,SANTA CRUZ
22731,NEW CORELLA,1st District,SANTA FE
22732,NEW CORELLA,1st District,SANTO NINO
22733,NEW CORELLA,1st District,SUAWON
22734,NEW LUCENA,2nd District,BACLAYAN
22735,NEW LUCENA,2nd District,BADIANG
22736,NEW LUCENA,2nd District,BILIDAN
22737,NEW LUCENA,2nd District,BITA-OG GAJA
22738,NEW LUCENA,2nd District,BOLOLACAO
22739,NEW LUCENA,2nd District,CABILAUAN
22740,NEW LUCENA,2nd District,CAGBAN
22741,NEW LUCENA,2nd District,DAMIRES
22742,NEW LUCENA,2nd District,DAWIS
22743,NEW LUCENA,2nd District,JANIPA-AN OESTE
22744,NEW LUCENA,2nd District,JELICUON OESTE
22745,NEW LUCENA,2nd District,PASIL
22746,NEW LUCENA,2nd District,POBLACION
22747,NEW LUCENA,2nd District,WARI-WARI
22748,NEW WASHINGTON,Lone District,CANDELARIA
22749,NEW WASHINGTON,Lone District,CAWAYAN
22750,NEW WASHINGTON,Lone District,DUMAGUIT
22751,NEW WASHINGTON,Lone District,FATIMA
22752,NEW WASHINGTON,Lone District,GUINBALIWAN
22753,NEW WASHINGTON,Lone District,JALAS
22754,NEW WASHINGTON,Lone District,JUGAS
22755,NEW WASHINGTON,Lone District,LAWA-AN
22756,NEW WASHINGTON,Lone District,MABILO
22757,NEW WASHINGTON,Lone District,MATAPHAO
22758,NEW WASHINGTON,Lone District,OCHANDO
22759,NEW WASHINGTON,Lone District,PINAMUK-AN
22760,NEW WASHINGTON,Lone District,POBLACION
22761,NEW WASHINGTON,Lone District,POLO
22762,NEW WASHINGTON,Lone District,PUIS
22763,NEW WASHINGTON,Lone District,TAMBAK
22764,NORALA,2nd District,"BENIGNO  AQUINO, JR."
22765,NORALA,2nd District,DUMAGUIL
22766,NORALA,2nd District,ESPERANZA
22767,NORALA,2nd District,KIBID
22768,NORALA,2nd District,LAPUZ
22769,NORALA,2nd District,LIBERTY
22770,NORALA,2nd District,LOPEZ JAENA
22771,NORALA,2nd District,MATAPOL
22772,NORALA,2nd District,POBLACION
22773,NORALA,2nd District,PUTI
22774,NORALA,2nd District,SAN JOSE
22775,NORALA,2nd District,SAN MIGUEL
22776,NORALA,2nd District,SIMSIMAN
22777,NORALA,2nd District,TINAGO
22778,NORTHERN KABUNTALAN,1st District,BALONG
22779,NORZAGARAY,3rd District,BANGKAL
22780,NORZAGARAY,3rd District,BARAKA
22781,NORZAGARAY,3rd District,BIGTE
22782,NORZAGARAY,3rd District,BITUNGOL
22783,NORZAGARAY,3rd District,FRIENDSHIP VILLAGE RESOURCES (FVR)
22784,NORZAGARAY,3rd District,MATICTIC
22785,NORZAGARAY,3rd District,MINUYAN
22786,NORZAGARAY,3rd District,PARTIDA
22787,NORZAGARAY,3rd District,PINAGTULAYAN
22788,NORZAGARAY,3rd District,POBLACION
22789,NORZAGARAY,3rd District,SAN LORENZO
22790,NORZAGARAY,3rd District,SAN MATEO
22791,NORZAGARAY,3rd District,TIGBE
22792,NORZAGARAY,4th District,POBLACION
22793,NOVELETA,1st District,MAGDIWANG
22794,NOVELETA,1st District,POBLACION
22795,NOVELETA,1st District,SALCEDO I
22796,NOVELETA,1st District,SALCEDO II
22797,NOVELETA,1st District,SAN ANTONIO II
22798,NOVELETA,1st District,SAN JOSE II
22799,NOVELETA,1st District,SAN JUAN I
22800,NOVELETA,1st District,SAN JUAN II
22801,NOVELETA,1st District,SAN RAFAEL II
22802,NOVELETA,1st District,SAN RAFAEL III
22803,NOVELETA,1st District,SAN RAFAEL IV
22804,NOVELETA,1st District,SANTA ROSA II
22805,NUEVA ERA,2nd District,BARANGOBONG
22806,NUEVA ERA,2nd District,BARIKIR
22807,NUEVA ERA,2nd District,BUGAYONG
22808,NUEVA ERA,2nd District,CABITTAURAN
22809,NUEVA ERA,2nd District,CARAY
22810,NUEVA ERA,2nd District,GARNADEN
22811,NUEVA ERA,2nd District,NAGUILLAN (PAGPAG-ONG)
22812,NUEVA ERA,2nd District,POBLACION
22813,NUEVA ERA,2nd District,SANTO NINO
22814,NUEVA ERA,2nd District,UGUIS
22815,NUEVA VALENCIA,Lone District,CABALAGNAN
22816,NUEVA VALENCIA,Lone District,CALAYA
22817,NUEVA VALENCIA,Lone District,CANHAWAN
22818,NUEVA VALENCIA,Lone District,CONCORDIA SUR
22819,NUEVA VALENCIA,Lone District,DOLORES
22820,NUEVA VALENCIA,Lone District,GUIWANON
22821,NUEVA VALENCIA,Lone District,IGANG
22822,NUEVA VALENCIA,Lone District,IGDARAPDAP
22823,NUEVA VALENCIA,Lone District,LA PAZ
22824,NUEVA VALENCIA,Lone District,LANIPE
22825,NUEVA VALENCIA,Lone District,LUCMAYAN
22826,NUEVA VALENCIA,Lone District,MAGAMAY
22827,NUEVA VALENCIA,Lone District,NAPANDONG
22828,NUEVA VALENCIA,Lone District,ORACON SUR
22829,NUEVA VALENCIA,Lone District,PANDARAONAN
22830,NUEVA VALENCIA,Lone District,PANOBOLON
22831,NUEVA VALENCIA,Lone District,POBLACION
22832,NUEVA VALENCIA,Lone District,SALVACION
22833,NUEVA VALENCIA,Lone District,SAN ANTONIO
22834,NUEVA VALENCIA,Lone District,SAN ROQUE
22835,NUEVA VALENCIA,Lone District,SANTO DOMINGO
22836,NUEVA VALENCIA,Lone District,TANDO
22837,NUMANCIA,Lone District,ALBASAN
22838,NUMANCIA,Lone District,ALIPUTOS
22839,NUMANCIA,Lone District,BADIO
22840,NUMANCIA,Lone District,BUBOG
22841,NUMANCIA,Lone District,BULWANG
22842,NUMANCIA,Lone District,CAMANCI NORTE
22843,NUMANCIA,Lone District,CAMANCI SUR
22844,NUMANCIA,Lone District,DONGON WEST
22845,NUMANCIA,Lone District,LAGUINBANUA EAST
22846,NUMANCIA,Lone District,NAVITAS
22847,NUMANCIA,Lone District,POBLACION
22848,NUMANCIA,Lone District,PUSIW
22849,NUNUNGAN,2nd District,DIMAYON
22850,NUNUNGAN,2nd District,KALUDAN
22851,NUNUNGAN,2nd District,KATUBUAN
22852,NUNUNGAN,2nd District,MASIBAY
22853,NUNUNGAN,2nd District,PANTAR
22854,NUNUNGAN,2nd District,PETADUN
22855,NUNUNGAN,2nd District,RARABAN
22856,NUNUNGAN,2nd District,TARAKA
22857,OAS,1st District,ILAOR NORTE
22858,OAS,3rd District,BADBAD
22859,OAS,3rd District,BADIAN
22860,OAS,3rd District,BALOGO
22861,OAS,3rd District,BANAO
22862,OAS,3rd District,BANGIAWON
22863,OAS,3rd District,BOGTONG
22864,OAS,3rd District,BONGORAN
22865,OAS,3rd District,BUSAC
22866,OAS,3rd District,CADAWAG
22867,OAS,3rd District,CAGMANABA
22868,OAS,3rd District,CALAGUIMIT
22869,OAS,3rd District,CALPI
22870,OAS,3rd District,CAMAGONG
22871,OAS,3rd District,CASINAGAN
22872,OAS,3rd District,COLIAT
22873,OAS,3rd District,DEL ROSARIO
22874,OAS,3rd District,GUMABAO
22875,OAS,3rd District,ILAOR NORTE
22876,OAS,3rd District,ILAOR SUR
22877,OAS,3rd District,IRAYA NORTE
22878,OAS,3rd District,IRAYA SUR
22879,OAS,3rd District,MANGA
22880,OAS,3rd District,MAPORONG
22881,OAS,3rd District,MARAMBA
22882,OAS,3rd District,MATAMBO
22883,OAS,3rd District,MAYAG
22884,OAS,3rd District,MOROPONROS
22885,OAS,3rd District,NAGAS
22886,OAS,3rd District,RAMAY
22887,OAS,3rd District,RIZAL
22888,OAS,3rd District,SABAN
22889,OAS,3rd District,SAN AGUSTIN
22890,OAS,3rd District,SAN ANTONIO
22891,OAS,3rd District,SAN ISIDRO
22892,OAS,3rd District,SAN JOSE
22893,OAS,3rd District,SAN JUAN
22894,OAS,3rd District,SAN MIGUEL
22895,OAS,3rd District,SAN PASCUAL (NALE)
22896,OAS,3rd District,SAN RAMON
22897,OAS,3rd District,SAN VICENTE (SUCA)
22898,OAS,3rd District,TABLON
22899,OAS,3rd District,TALISAY
22900,OAS,3rd District,TAPEL
22901,OAS,3rd District,TOBGON
22902,OAS,3rd District,TOBOG
22903,OBANDO,4th District,BINUANGAN
22904,OBANDO,4th District,CATANGHALAN
22905,OBANDO,4th District,LAWA
22906,OBANDO,4th District,PACO
22907,OBANDO,4th District,PAG-ASA (POB.)
22908,OBANDO,4th District,PALIWAS
22909,OBANDO,4th District,PANGHULO
22910,OBANDO,4th District,SALAMBAO
22911,OBANDO,4th District,SAN PASCUAL
22912,OBANDO,4th District,TAWIRAN
22913,OCAMPO,2nd District,POBLACION EAST
22914,OCAMPO,3rd District,AYUGAN
22915,OCAMPO,3rd District,CABARIWAN
22916,OCAMPO,3rd District,CAGMANABA
22917,OCAMPO,3rd District,DEL ROSARIO
22918,OCAMPO,3rd District,GATBO
22919,OCAMPO,3rd District,GUINABAN
22920,OCAMPO,3rd District,HANAWAN
22921,OCAMPO,3rd District,HIBAGO
22922,OCAMPO,3rd District,LA PURISIMA NUEVO
22923,OCAMPO,3rd District,MAY-OGOB
22924,OCAMPO,3rd District,NEW MORIONES
22925,OCAMPO,3rd District,OLD MORIONES
22926,OCAMPO,3rd District,PINIT
22927,OCAMPO,3rd District,POBLACION CENTRAL
22928,OCAMPO,3rd District,POBLACION EAST
22929,OCAMPO,3rd District,POBLACION WEST
22930,OCAMPO,3rd District,SAN ANTONIO
22931,OCAMPO,3rd District,SAN FRANCISCO
22932,OCAMPO,3rd District,SAN JOSE ORAS
22933,OCAMPO,3rd District,SAN ROQUE COMMONAL
22934,OCAMPO,3rd District,SANTA CRUZ
22935,OCAMPO,3rd District,SANTO NINO
22936,OCAMPO,3rd District,VILLAFLORIDA
22937,ODIONGAN,Lone District,AMATONG
22938,ODIONGAN,Lone District,ANAHAO
22939,ODIONGAN,Lone District,BANGON
22940,ODIONGAN,Lone District,BATIANO
22941,ODIONGAN,Lone District,BUDIONG
22942,ODIONGAN,Lone District,CANDUYONG
22943,ODIONGAN,Lone District,DAPAWAN
22944,ODIONGAN,Lone District,GABAWAN
22945,ODIONGAN,Lone District,LIBERTAD
22946,ODIONGAN,Lone District,LIWANAG (POB.)
22947,ODIONGAN,Lone District,LIWAYWAY (POB.)
22948,ODIONGAN,Lone District,MALILICO
22949,ODIONGAN,Lone District,MAYHA
22950,ODIONGAN,Lone District,PANIQUE
22951,ODIONGAN,Lone District,PATO-O
22952,ODIONGAN,Lone District,POCTOY
22953,ODIONGAN,Lone District,PROGRESO ESTE
22954,ODIONGAN,Lone District,PROGRESO WESTE
22955,ODIONGAN,Lone District,RIZAL
22956,ODIONGAN,Lone District,TABING DAGAT (POB.)
22957,ODIONGAN,Lone District,TABOBO-AN
22958,ODIONGAN,Lone District,TUBURAN
22959,ODIONGAN,Lone District,TULAY
22960,ODIONGAN,Lone District,TUMINGAD
22961,OLD PANAMAO,2nd District,ASIN
22962,OLD PANAMAO,2nd District,BITANAG
22963,OLD PANAMAO,2nd District,BULANGSI
22964,OLD PANAMAO,2nd District,KAN UKOL
22965,OLD PANAMAO,2nd District,KAN-SIPAT
22966,OLD PANAMAO,2nd District,KULAY-KULAY
22967,OLD PANAMAO,2nd District,LOWER PATIBULAN
22968,OLD PANAMAO,2nd District,PUGAD MANAUL
22969,OLD PANAMAO,2nd District,SEIT LAKE (POB.)
22970,OLD PANAMAO,2nd District,SU-UH
22971,OLD PANAMAO,2nd District,TABU MANUK
22972,OLD PANAMAO,2nd District,TAYUNGAN
22973,OLD PANAMAO,2nd District,UPPER PATIBULAN
22974,OLONGAPO CITY,1st District,ASINAN
22975,OLONGAPO CITY,1st District,BANICAIN
22976,OLONGAPO CITY,1st District,BARRETO
22977,OLONGAPO CITY,1st District,EAST BAJAC-BAJAC
22978,OLONGAPO CITY,1st District,EAST TAPINAC
22979,OLONGAPO CITY,1st District,GORDON HEIGHTS
22980,OLONGAPO CITY,1st District,KALAKLAN
22981,OLONGAPO CITY,1st District,MABAYUAN
22982,OLONGAPO CITY,1st District,NEW CABALAN
22983,OLONGAPO CITY,1st District,NEW ILALIM
22984,OLONGAPO CITY,1st District,NEW KABABAE
22985,OLONGAPO CITY,1st District,NEW KALALAKE
22986,OLONGAPO CITY,1st District,OLD CABALAN
22987,OLONGAPO CITY,1st District,SANTA RITA
22988,OLONGAPO CITY,1st District,WEST BAJAC-BAJAC
22989,OLONGAPO CITY,1st District,WEST TAPINAC
22990,OLONGAPO CITY,1st District,__NaN__
22991,OLUTANGA,1st District,BATERIA
22992,OLUTANGA,1st District,CALAIS (KALINES)
22993,OLUTANGA,1st District,ESPERANZA
22994,OLUTANGA,1st District,FAMA
22995,OLUTANGA,1st District,GALAS
22996,OLUTANGA,1st District,GANDAAN
22997,OLUTANGA,1st District,KAHAYAGAN
22998,OLUTANGA,1st District,LOOC SAPI
22999,OLUTANGA,1st District,MATIM
23000,OLUTANGA,1st District,NOQUE
23001,OLUTANGA,1st District,PULO LAUM
23002,OLUTANGA,1st District,PULO MABAO
23003,OLUTANGA,1st District,SAN ISIDRO
23004,OLUTANGA,1st District,SAN JOSE
23005,OLUTANGA,1st District,SANTA MARIA
23006,OLUTANGA,1st District,SOLAR (POB.)
23007,OLUTANGA,1st District,TAMBANAN
23008,OLUTANGA,1st District,VILLACORTE
23009,OLUTANGA,1st District,VILLAGONZALO
23010,OMAR,2nd District,ANGILAN
23011,OMAR,2nd District,CAPUAL ISLAND
23012,OMAR,2nd District,HUWIT-HUWIT
23013,OMAR,2nd District,LAHING-LAHING
23014,OMAR,2nd District,NIANGKAAN
23015,OMAR,2nd District,SUCUBAN
23016,OMAR,2nd District,TANGKUAN
23017,OPOL,2nd District,AWANG
23018,OPOL,2nd District,BAGOCBOC
23019,OPOL,2nd District,BARRA
23020,OPOL,2nd District,CAUYONAN
23021,OPOL,2nd District,IGPIT
23022,OPOL,2nd District,LIMONDA
23023,OPOL,2nd District,LUYONGBONBON
23024,OPOL,2nd District,MALANANG
23025,OPOL,2nd District,NANGCAON
23026,OPOL,2nd District,PATAG
23027,OPOL,2nd District,POBLACION
23028,OPOL,2nd District,TABOC
23029,OPOL,2nd District,TINGALAN
23030,ORANI,1st District,APOLLO
23031,ORANI,1st District,BAGONG PARAISO (POB.)
23032,ORANI,1st District,BALUT (POB.)
23033,ORANI,1st District,BAYAN (POB.)
23034,ORANI,1st District,DONA
23035,ORANI,1st District,KABALUTAN
23036,ORANI,1st District,KAPARANGAN
23037,ORANI,1st District,MULAWIN
23038,ORANI,1st District,PAG-ASA
23039,ORANI,1st District,PANTALAN BAGO (POB.)
23040,ORANI,1st District,PANTALAN LUMA (POB.)
23041,ORANI,1st District,PARANG PARANG (POB.)
23042,ORANI,1st District,SIBUL
23043,ORANI,1st District,TALA
23044,ORANI,1st District,TALIMUNDOC
23045,ORANI,1st District,TAPULAO
23046,ORANI,1st District,TUGATOG
23047,ORAS,Lone District,AGSAM
23048,ORAS,Lone District,ALANG-ALANG
23049,ORAS,Lone District,BAGACAY
23050,ORAS,Lone District,BALINGASAG
23051,ORAS,Lone District,BALOCAWE (POB.)
23052,ORAS,Lone District,BANTAYAN
23053,ORAS,Lone District,BATANG
23054,ORAS,Lone District,BATO
23055,ORAS,Lone District,BINALAYAN
23056,ORAS,Lone District,BUNTAY
23057,ORAS,Lone District,BURAK
23058,ORAS,Lone District,BUTNGA (POB.)
23059,ORAS,Lone District,CADIAN
23060,ORAS,Lone District,CAGDINE
23061,ORAS,Lone District,CAGPILE
23062,ORAS,Lone District,CAGTOOG
23063,ORAS,Lone District,DALID
23064,ORAS,Lone District,DAO
23065,ORAS,Lone District,FACTORIA
23066,ORAS,Lone District,GAMOT
23067,ORAS,Lone District,IWAYAN
23068,ORAS,Lone District,JAPAY
23069,ORAS,Lone District,KALAW
23070,ORAS,Lone District,MABUHAY
23071,ORAS,Lone District,MALINGON
23072,ORAS,Lone District,MINAP-OS
23073,ORAS,Lone District,NADACPAN
23074,ORAS,Lone District,NAGA
23075,ORAS,Lone District,PANGUDTAN
23076,ORAS,Lone District,RIZAL
23077,ORAS,Lone District,SABANG
23078,ORAS,Lone District,SAN EDUARDO
23079,ORAS,Lone District,SAN ROQUE (POB.)
23080,ORAS,Lone District,SANTA MONICA
23081,ORAS,Lone District,SAUGAN
23082,ORAS,Lone District,SAURONG
23083,ORAS,Lone District,TAWAGAN (POB.)
23084,ORAS,Lone District,TIGUIB (POB.)
23085,ORAS,Lone District,TRINIDAD (MAYCOROT)
23086,ORION,2nd District,BALAGTAS (POB.)
23087,ORION,2nd District,BANTAN
23088,ORION,2nd District,BILOLO
23089,ORION,2nd District,CALUNGUSAN
23090,ORION,2nd District,CAMACHILE
23091,ORION,2nd District,DAANG BAGO (POB.)
23092,ORION,2nd District,DAANG BILOLO (POB.)
23093,ORION,2nd District,DAANG PARE
23094,ORION,2nd District,GENERAL LIM (KAPUT)
23095,ORION,2nd District,KAPUNITAN
23096,ORION,2nd District,PUTING BUHANGIN
23097,ORION,2nd District,SABATAN
23098,ORION,2nd District,SAN VICENTE (POB.)
23099,ORION,2nd District,SANTA ELENA
23100,ORION,2nd District,SANTO DOMINGO
23101,ORION,2nd District,WAKAS (POB.)
23102,ORION,2nd District,WAWA (POB.)
23103,ORMOC CITY,4th District,AIRPORT
23104,ORMOC CITY,4th District,ALEGRIA
23105,ORMOC CITY,4th District,ALTA VISTA
23106,ORMOC CITY,4th District,BAGONG
23107,ORMOC CITY,4th District,BAGONG BUHAY
23108,ORMOC CITY,4th District,BANTIGUE
23109,ORMOC CITY,4th District,BARANGAY  4 (POB.)
23110,ORMOC CITY,4th District,BARANGAY  6 (POB.)
23111,ORMOC CITY,4th District,BARANGAY  7 (POB.)
23112,ORMOC CITY,4th District,BARANGAY  9 (POB.)
23113,ORMOC CITY,4th District,BARANGAY 10 (POB.)
23114,ORMOC CITY,4th District,BARANGAY 12 (POB.)
23115,ORMOC CITY,4th District,BARANGAY 18 (POB.)
23116,ORMOC CITY,4th District,BAYOG
23117,ORMOC CITY,4th District,BILIBOY
23118,ORMOC CITY,4th District,BOROK
23119,ORMOC CITY,4th District,CABAON-AN
23120,ORMOC CITY,4th District,CABINTAN
23121,ORMOC CITY,4th District,CABULIHAN
23122,ORMOC CITY,4th District,CAGBUHANGIN
23123,ORMOC CITY,4th District,CAMP DOWNES
23124,ORMOC CITY,4th District,CAN-ADIENG
23125,ORMOC CITY,4th District,CAN-UNTOG
23126,ORMOC CITY,4th District,CATMON
23127,ORMOC CITY,4th District,COGON COMBADO
23128,ORMOC CITY,4th District,CONCEPCION
23129,ORMOC CITY,4th District,CURVA
23130,ORMOC CITY,4th District,DANAO
23131,ORMOC CITY,4th District,DAYHAGAN
23132,ORMOC CITY,4th District,DOLORES
23133,ORMOC CITY,4th District,DOMONAR
23134,ORMOC CITY,4th District,DON FELIPE LARRAZABAL
23135,ORMOC CITY,4th District,DON POTENCIANO LARRAZABAL
23136,ORMOC CITY,4th District,DONGHOL
23137,ORMOC CITY,4th District,DOÃ‘A FELIZA Z. MEJIA
23138,ORMOC CITY,4th District,ESPERANZA
23139,ORMOC CITY,4th District,GAAS
23140,ORMOC CITY,4th District,GREEN VALLEY
23141,ORMOC CITY,4th District,GUINTIGUI-AN
23142,ORMOC CITY,4th District,HIBUNAWON
23143,ORMOC CITY,4th District,HUGPA
23144,ORMOC CITY,4th District,IPIL
23145,ORMOC CITY,4th District,JUATON
23146,ORMOC CITY,4th District,KADAOHAN
23147,ORMOC CITY,4th District,LABRADOR (BALION)
23148,ORMOC CITY,4th District,LAO
23149,ORMOC CITY,4th District,LEONDONI
23150,ORMOC CITY,4th District,LIBERTAD
23151,ORMOC CITY,4th District,LIBERTY
23152,ORMOC CITY,4th District,LICUMA
23153,ORMOC CITY,4th District,LILOAN
23154,ORMOC CITY,4th District,LINAO
23155,ORMOC CITY,4th District,LUNA
23156,ORMOC CITY,4th District,MABATO
23157,ORMOC CITY,4th District,MABINI
23158,ORMOC CITY,4th District,MACABUG
23159,ORMOC CITY,4th District,MAGASWI
23160,ORMOC CITY,4th District,MAHAYAG
23161,ORMOC CITY,4th District,MAHAYAHAY
23162,ORMOC CITY,4th District,MANLILINAO
23163,ORMOC CITY,4th District,MARGEN
23164,ORMOC CITY,4th District,MAS-IN
23165,ORMOC CITY,4th District,MATICA-A
23166,ORMOC CITY,4th District,MILAGRO
23167,ORMOC CITY,4th District,MONTERICO
23168,ORMOC CITY,4th District,NASUNOGAN
23169,ORMOC CITY,4th District,NAUNGAN
23170,ORMOC CITY,4th District,NUEVA SOCIEDAD
23171,ORMOC CITY,4th District,NUEVA VISTA
23172,ORMOC CITY,4th District,PATAG
23173,ORMOC CITY,4th District,PUNTA
23174,ORMOC CITY,4th District,"QUEZON, JR."
23175,ORMOC CITY,4th District,RUFINA M. TAN
23176,ORMOC CITY,4th District,SABANG BAO
23177,ORMOC CITY,4th District,SALVACION
23178,ORMOC CITY,4th District,SAN ANTONIO
23179,ORMOC CITY,4th District,SAN ISIDRO
23180,ORMOC CITY,4th District,SAN JOSE
23181,ORMOC CITY,4th District,SAN JUAN
23182,ORMOC CITY,4th District,SAN PABLO (SIMANGAN)
23183,ORMOC CITY,4th District,SAN VICENTE
23184,ORMOC CITY,4th District,SANTO NINO
23185,ORMOC CITY,4th District,SUMANGGA
23186,ORMOC CITY,4th District,TAMBULILID
23187,ORMOC CITY,4th District,TONGONAN
23188,ORMOC CITY,4th District,VALENCIA
23189,OROQUIETA CITY (Capital),1st District,APIL
23190,OROQUIETA CITY (Capital),1st District,BINUANGAN
23191,OROQUIETA CITY (Capital),1st District,BOLIBOL
23192,OROQUIETA CITY (Capital),1st District,BUENAVISTA
23193,OROQUIETA CITY (Capital),1st District,BUNGA
23194,OROQUIETA CITY (Capital),1st District,BUNTAWAN
23195,OROQUIETA CITY (Capital),1st District,BURGOS
23196,OROQUIETA CITY (Capital),1st District,CANUBAY
23197,OROQUIETA CITY (Capital),1st District,CIRIACO C. PASTRANO (NILABO)
23198,OROQUIETA CITY (Capital),1st District,CLARIN SETTLEMENT
23199,OROQUIETA CITY (Capital),1st District,DOLIPOS ALTO
23200,OROQUIETA CITY (Capital),1st District,DOLIPOS BAJO
23201,OROQUIETA CITY (Capital),1st District,DULAPO
23202,OROQUIETA CITY (Capital),1st District,DULLAN NORTE
23203,OROQUIETA CITY (Capital),1st District,DULLAN SUR
23204,OROQUIETA CITY (Capital),1st District,LAMAC LOWER
23205,OROQUIETA CITY (Capital),1st District,LAMAC UPPER
23206,OROQUIETA CITY (Capital),1st District,LANGCANGAN LOWER
23207,OROQUIETA CITY (Capital),1st District,LANGCANGAN PROPER
23208,OROQUIETA CITY (Capital),1st District,LANGCANGAN UPPER
23209,OROQUIETA CITY (Capital),1st District,LAYAWAN
23210,OROQUIETA CITY (Capital),1st District,LOBOC UPPER
