region_id,region,division,district,province
433,CARAGA,Surigao del Sur,Lingig II,SURIGAO DEL SUR
434,CARAGA,Surigao del Sur,Madrid,SURIGAO DEL SUR
435,CARAGA,Surigao del Sur,Marihatag,SURIGAO DEL SUR
436,CARAGA,Surigao del Sur,San Agustin,SURIGAO DEL SUR
437,CARAGA,Surigao del Sur,San Miguel I,SURIGAO DEL SUR
438,CARAGA,Surigao del Sur,San Miguel II,SURIGAO DEL SUR
439,CARAGA,Surigao del Sur,Tagbina I,SURIGAO DEL SUR
440,CARAGA,Surigao del Sur,Tagbina II,SURIGAO DEL SUR
441,CARAGA,Surigao del Sur,Tago I,SURIGAO DEL SUR
442,CARAGA,Surigao del Sur,Tago II,SURIGAO DEL SUR
443,CARAGA,Tandag City,Tandag I,SURIGAO DEL SUR
444,CARAGA,Tandag City,Tandag II,SURIGAO DEL SUR
445,MIMAROPA,Calapan City,Calapan East,ORIENTAL MINDORO
446,MIMAROPA,Calapan City,Calapan South,ORIENTAL MINDORO
447,MIMAROPA,Calapan City,Calapan West,ORIENTAL MINDORO
448,MIMAROPA,Marinduque,Boac North,MARINDUQUE
449,MIMAROPA,Marinduque,Boac South,MARINDUQUE
450,MIMAROPA,Marinduque,Buenavista,MARINDUQUE
451,MIMAROPA,Marinduque,Gasan,MARINDUQUE
452,MIMAROPA,Marinduque,Mogpog,MARINDUQUE
453,MIMAROPA,Marinduque,Santa Cruz East,MARINDUQUE
454,MIMAROPA,Marinduque,Santa Cruz North,MARINDUQUE
455,MIMAROPA,Marinduque,Santa Cruz South,MARINDUQUE
456,MIMAROPA,Marinduque,Torrijos,MARINDUQUE
457,MIMAROPA,Occidental Mindoro,Abra De Ilog-Paluan,OCCIDENTAL MINDORO
458,MIMAROPA,Occidental Mindoro,Calintaan,OCCIDENTAL MINDORO
459,MIMAROPA,Occidental Mindoro,Looc,OCCIDENTAL MINDORO
460,MIMAROPA,Occidental Mindoro,Lubang,OCCIDENTAL MINDORO
461,MIMAROPA,Occidental Mindoro,Magsaysay,OCCIDENTAL MINDORO
462,MIMAROPA,Occidental Mindoro,Mamburao,OCCIDENTAL MINDORO
463,MIMAROPA,Occidental Mindoro,Rizal,OCCIDENTAL MINDORO
464,MIMAROPA,Occidental Mindoro,Sablayan North,OCCIDENTAL MINDORO
465,MIMAROPA,Occidental Mindoro,Sablayan South,OCCIDENTAL MINDORO
466,MIMAROPA,Occidental Mindoro,San Jose East,OCCIDENTAL MINDORO
467,MIMAROPA,Occidental Mindoro,San Jose North,OCCIDENTAL MINDORO
468,MIMAROPA,Occidental Mindoro,San Jose South,OCCIDENTAL MINDORO
469,MIMAROPA,Occidental Mindoro,San Jose West,OCCIDENTAL MINDORO
470,MIMAROPA,Occidental Mindoro,Sta. Cruz,OCCIDENTAL MINDORO
471,MIMAROPA,Oriental Mindoro,Baco,ORIENTAL MINDORO
472,MIMAROPA,Oriental Mindoro,Bansud,ORIENTAL MINDORO
473,MIMAROPA,Oriental Mindoro,Bongabong North,ORIENTAL MINDORO
474,MIMAROPA,Oriental Mindoro,Bongabong South,ORIENTAL MINDORO
475,MIMAROPA,Oriental Mindoro,Bulalacao,ORIENTAL MINDORO
476,MIMAROPA,Oriental Mindoro,Gloria,ORIENTAL MINDORO
477,MIMAROPA,Oriental Mindoro,Mansalay,ORIENTAL MINDORO
478,MIMAROPA,Oriental Mindoro,Naujan East,ORIENTAL MINDORO
479,MIMAROPA,Oriental Mindoro,Naujan South,ORIENTAL MINDORO
480,MIMAROPA,Oriental Mindoro,Naujan West,ORIENTAL MINDORO
481,MIMAROPA,Oriental Mindoro,Pinamalayan East,ORIENTAL MINDORO
482,MIMAROPA,Oriental Mindoro,Pinamalayan West,ORIENTAL MINDORO
483,MIMAROPA,Oriental Mindoro,Pola,ORIENTAL MINDORO
484,MIMAROPA,Oriental Mindoro,Puerto Galera,ORIENTAL MINDORO
485,MIMAROPA,Oriental Mindoro,Roxas,ORIENTAL MINDORO
486,MIMAROPA,Oriental Mindoro,San Teodoro,ORIENTAL MINDORO
487,MIMAROPA,Oriental Mindoro,Socorro,ORIENTAL MINDORO
488,MIMAROPA,Oriental Mindoro,Victoria,ORIENTAL MINDORO
489,MIMAROPA,Palawan,Aborlan Central,PALAWAN
490,MIMAROPA,Palawan,Aborlan East,PALAWAN
491,MIMAROPA,Palawan,Aborlan West,PALAWAN
492,MIMAROPA,Palawan,Agutaya,PALAWAN
493,MIMAROPA,Palawan,Araceli (Araceli-Dumaran),PALAWAN
494,MIMAROPA,Palawan,Balabac,PALAWAN
495,MIMAROPA,Palawan,Bataraza District I,PALAWAN
496,MIMAROPA,Palawan,Bataraza District II,PALAWAN
497,MIMAROPA,Palawan,Brooke'S Point II (S. Espanola),PALAWAN
498,MIMAROPA,Palawan,Busuanga,PALAWAN
499,MIMAROPA,Palawan,Caganyancillo,PALAWAN
500,MIMAROPA,Palawan,Coron Coastal,PALAWAN
501,MIMAROPA,Palawan,Coron Inland,PALAWAN
502,MIMAROPA,Palawan,Culion,PALAWAN
503,MIMAROPA,Palawan,Cuyo,PALAWAN
504,MIMAROPA,Palawan,Dumaran Island District,PALAWAN
505,MIMAROPA,Palawan,Dumaran Mainland District,PALAWAN
506,MIMAROPA,Palawan,El Nido del Norte,PALAWAN
507,MIMAROPA,Palawan,El Nido del Sur,PALAWAN
508,MIMAROPA,Palawan,Linapacan,PALAWAN
509,MIMAROPA,Palawan,Magsaysay,PALAWAN
510,MIMAROPA,Palawan,Narra District I,PALAWAN
511,MIMAROPA,Palawan,Narra District II,PALAWAN
512,MIMAROPA,Palawan,North Brooke's Point,PALAWAN
513,MIMAROPA,Palawan,Quezon North,PALAWAN
514,MIMAROPA,Palawan,Quezon South,PALAWAN
515,MIMAROPA,Palawan,Rizal,PALAWAN
516,MIMAROPA,Palawan,Roxas Central,PALAWAN
517,MIMAROPA,Palawan,Roxas North,PALAWAN
518,MIMAROPA,Palawan,Roxas South,PALAWAN
519,MIMAROPA,Palawan,San Vicente,PALAWAN
520,MIMAROPA,Palawan,South Brooke's Point,PALAWAN
521,MIMAROPA,Palawan,Taytay I,PALAWAN
522,MIMAROPA,Palawan,Taytay II,PALAWAN
523,MIMAROPA,Palawan,Taytay III,PALAWAN
524,MIMAROPA,Puerto Princesa City,Puerto Princesa I District,PALAWAN
525,MIMAROPA,Puerto Princesa City,Puerto Princesa II District,PALAWAN
526,MIMAROPA,Puerto Princesa City,Puerto Princesa III District,PALAWAN
527,MIMAROPA,Romblon,Alcantara,ROMBLON
528,MIMAROPA,Romblon,Banton,ROMBLON
529,MIMAROPA,Romblon,Cajidiocan-Magdiwang,ROMBLON
530,MIMAROPA,Romblon,Concepcion,ROMBLON
531,MIMAROPA,Romblon,Corcuera,ROMBLON
532,MIMAROPA,Romblon,Looc,ROMBLON
533,MIMAROPA,Romblon,Odiongan North,ROMBLON
534,MIMAROPA,Romblon,Odiongan South,ROMBLON
535,MIMAROPA,Romblon,Romblon,ROMBLON
536,MIMAROPA,Romblon,San Agustin-Calatrava,ROMBLON
537,MIMAROPA,Romblon,San Andres,ROMBLON
538,MIMAROPA,Romblon,San Fernando,ROMBLON
539,MIMAROPA,Romblon,San Jose-Santa Fe,ROMBLON
540,NCR,Caloocan City,Aromar (Aromahan-Marulas),NCR   THIRD DISTRICT
541,NCR,Caloocan City,Caloocan North I,NCR   THIRD DISTRICT
542,NCR,Caloocan City,Caloocan North II,NCR   THIRD DISTRICT
543,NCR,Caloocan City,Caloocan North III,NCR   THIRD DISTRICT
544,NCR,Caloocan City,Caloocan North IV,NCR   THIRD DISTRICT
545,NCR,Caloocan City,Pobcaran (Poblacion-Caliparan),NCR   THIRD DISTRICT
546,NCR,Caloocan City,Tanque,NCR   THIRD DISTRICT
547,NCR,City of San Juan,San Juan District I,NCR   SECOND DISTRICT
548,NCR,City of San Juan,San Juan District II,NCR   SECOND DISTRICT
549,NCR,Las Piñas City,Las Piñas City I,NCR   FOURTH DISTRICT
550,NCR,Las Piñas City,Las Piñas City II,NCR   FOURTH DISTRICT
551,NCR,Makati City,Makati City District I,NCR   FOURTH DISTRICT
552,NCR,Makati City,Makati City District II,NCR   FOURTH DISTRICT
553,NCR,Makati City,Makati City District III,NCR   FOURTH DISTRICT
554,NCR,Makati City,Makati City District IV,NCR   FOURTH DISTRICT
555,NCR,Makati City,Makati City District V,NCR   FOURTH DISTRICT
556,NCR,Makati City,Makati City District VI,NCR   FOURTH DISTRICT
557,NCR,Malabon City,Malabon District I,NCR   THIRD DISTRICT
558,NCR,Malabon City,Malabon District II,NCR   THIRD DISTRICT
559,NCR,Malabon City,Malabon District III,NCR   THIRD DISTRICT
560,NCR,Malabon City,Malabon District IV,NCR   THIRD DISTRICT
561,NCR,Malabon City,Malabon District V,NCR   THIRD DISTRICT
562,NCR,Mandaluyong City,Mandaluyong City District I,NCR   SECOND DISTRICT
563,NCR,Mandaluyong City,Mandaluyong City District II,NCR   SECOND DISTRICT
564,NCR,Manila,Malate,"MANILA, NCR,  FIRST DISTRICT "
565,NCR,Manila,Paco I,"MANILA, NCR,  FIRST DISTRICT "
566,NCR,Manila,Paco II,"MANILA, NCR,  FIRST DISTRICT "
567,NCR,Manila,Pandacan I,"MANILA, NCR,  FIRST DISTRICT "
568,NCR,Manila,Pandacan II,"MANILA, NCR,  FIRST DISTRICT "
569,NCR,Manila,Sampaloc I,"MANILA, NCR,  FIRST DISTRICT "
570,NCR,Manila,Sampaloc II,"MANILA, NCR,  FIRST DISTRICT "
571,NCR,Manila,Sampaloc III,"MANILA, NCR,  FIRST DISTRICT "
572,NCR,Manila,Sampaloc IV,"MANILA, NCR,  FIRST DISTRICT "
573,NCR,Manila,Sampaloc IX,"MANILA, NCR,  FIRST DISTRICT "
574,NCR,Manila,Sampaloc V,"MANILA, NCR,  FIRST DISTRICT "
575,NCR,Manila,Sampaloc VI,"MANILA, NCR,  FIRST DISTRICT "
576,NCR,Manila,Sampaloc VII,"MANILA, NCR,  FIRST DISTRICT "
577,NCR,Manila,Sampaloc VIII,"MANILA, NCR,  FIRST DISTRICT "
578,NCR,Manila,San Andres,"MANILA, NCR,  FIRST DISTRICT "
579,NCR,Manila,San Nicolas,"MANILA, NCR,  FIRST DISTRICT "
580,NCR,Manila,Singalong,"MANILA, NCR,  FIRST DISTRICT "
581,NCR,Manila,Sta. Ana I,"MANILA, NCR,  FIRST DISTRICT "
582,NCR,Manila,Sta. Ana II,"MANILA, NCR,  FIRST DISTRICT "
583,NCR,Manila,Sta. Ana III,"MANILA, NCR,  FIRST DISTRICT "
584,NCR,Manila,Sta. Cruz I,"MANILA, NCR,  FIRST DISTRICT "
585,NCR,Manila,Sta. Cruz II,"MANILA, NCR,  FIRST DISTRICT "
586,NCR,Manila,Sta. Cruz III,"MANILA, NCR,  FIRST DISTRICT "
587,NCR,Manila,Sta. Cruz IV,"MANILA, NCR,  FIRST DISTRICT "
588,NCR,Manila,Sta. Cruz V,"MANILA, NCR,  FIRST DISTRICT "
589,NCR,Manila,Tondo I,"MANILA, NCR,  FIRST DISTRICT "
590,NCR,Manila,Tondo II,"MANILA, NCR,  FIRST DISTRICT "
591,NCR,Manila,Tondo III,"MANILA, NCR,  FIRST DISTRICT "
592,NCR,Manila,Tondo IV,"MANILA, NCR,  FIRST DISTRICT "
593,NCR,Manila,Tondo IX,"MANILA, NCR,  FIRST DISTRICT "
594,NCR,Manila,Tondo V,"MANILA, NCR,  FIRST DISTRICT "
595,NCR,Manila,Tondo VI,"MANILA, NCR,  FIRST DISTRICT "
596,NCR,Manila,Tondo VII,"MANILA, NCR,  FIRST DISTRICT "
597,NCR,Manila,Tondo VIII,"MANILA, NCR,  FIRST DISTRICT "
598,NCR,Manila,Tondo X,"MANILA, NCR,  FIRST DISTRICT "
599,NCR,Manila,Tondo XI,"MANILA, NCR,  FIRST DISTRICT "
600,NCR,Manila,Tondo XII,"MANILA, NCR,  FIRST DISTRICT "
601,NCR,Manila,Tondo XIII,"MANILA, NCR,  FIRST DISTRICT "
602,NCR,Manila,Tondo XIV,"MANILA, NCR,  FIRST DISTRICT "
603,NCR,Marikina City,Marikina City District I,NCR   SECOND DISTRICT
604,NCR,Marikina City,Marikina City District II,NCR   SECOND DISTRICT
605,NCR,Muntinlupa City,Muntinlupa City District I,NCR   FOURTH DISTRICT
606,NCR,Muntinlupa City,Muntinlupa City District II,NCR   FOURTH DISTRICT
607,NCR,Navotas,Navotas District I,NCR   THIRD DISTRICT
608,NCR,Navotas,Navotas District II,NCR   THIRD DISTRICT
609,NCR,Paranaque City,Paranaque City District I,NCR   FOURTH DISTRICT
610,NCR,Paranaque City,Paranaque City District II,NCR   FOURTH DISTRICT
611,NCR,Paranaque City,Paranaque City District III,NCR   FOURTH DISTRICT
612,NCR,Pasay City,Pasay City East District,NCR   FOURTH DISTRICT
613,NCR,Pasay City,Pasay City North District,NCR   FOURTH DISTRICT
614,NCR,Pasay City,Pasay City South District,NCR   FOURTH DISTRICT
615,NCR,Pasay City,Pasay City West District,NCR   FOURTH DISTRICT
616,NCR,Pasig City,Pasig City District I,NCR   SECOND DISTRICT
617,NCR,Pasig City,Pasig City District II,NCR   SECOND DISTRICT
618,NCR,Pasig City,Pasig City District III,NCR   SECOND DISTRICT
619,NCR,Pasig City,Pasig City District IV,NCR   SECOND DISTRICT
620,NCR,Pasig City,Pasig City District V,NCR   SECOND DISTRICT
621,NCR,Quezon City,School District I,NCR   SECOND DISTRICT
622,NCR,Quezon City,School District II,NCR   SECOND DISTRICT
623,NCR,Quezon City,School District III,NCR   SECOND DISTRICT
624,NCR,Quezon City,School District IV,NCR   SECOND DISTRICT
625,NCR,Quezon City,School District IX,NCR   SECOND DISTRICT
626,NCR,Quezon City,School District V,NCR   SECOND DISTRICT
627,NCR,Quezon City,School District VI,NCR   SECOND DISTRICT
628,NCR,Quezon City,School District VII,NCR   SECOND DISTRICT
629,NCR,Quezon City,School District VIII,NCR   SECOND DISTRICT
630,NCR,Quezon City,School District X,NCR   SECOND DISTRICT
631,NCR,Quezon City,School District XI,NCR   SECOND DISTRICT
632,NCR,Quezon City,School District XII,NCR   SECOND DISTRICT
633,NCR,Quezon City,School District XIII,NCR   SECOND DISTRICT
634,NCR,Quezon City,School District XIV,NCR   SECOND DISTRICT
635,NCR,Quezon City,School District XIX,NCR   SECOND DISTRICT
636,NCR,Quezon City,School District XV,NCR   SECOND DISTRICT
637,NCR,Quezon City,School District XVI,NCR   SECOND DISTRICT
638,NCR,Quezon City,School District XVII,NCR   SECOND DISTRICT
639,NCR,Quezon City,School District XVIII,NCR   SECOND DISTRICT
640,NCR,Quezon City,School District XX,NCR   SECOND DISTRICT
641,NCR,Taguig City and Pateros,Makati City District I,NCR   FOURTH DISTRICT
642,NCR,Taguig City and Pateros,Makati City District II,NCR   FOURTH DISTRICT
643,NCR,Taguig City and Pateros,Makati City District V,NCR   FOURTH DISTRICT
644,NCR,Taguig City and Pateros,Pateros,NCR   FOURTH DISTRICT
645,NCR,Taguig City and Pateros,Taguig District I,NCR   FOURTH DISTRICT
646,NCR,Taguig City and Pateros,Taguig District II,NCR   FOURTH DISTRICT
647,NCR,Taguig City and Pateros,Taguig District III,NCR   FOURTH DISTRICT
648,NCR,Valenzuela City,Valenzuela City Central District,NCR   THIRD DISTRICT
649,NCR,Valenzuela City,Valenzuela City East District,NCR   THIRD DISTRICT
650,NCR,Valenzuela City,Valenzuela City North District,NCR   THIRD DISTRICT
651,NCR,Valenzuela City,Valenzuela City South District,NCR   THIRD DISTRICT
652,PSO,East Timor,Dili,NCR   SECOND DISTRICT
653,PSO,Greece,Athens,NCR   SECOND DISTRICT
654,PSO,Italy,Lazio,NCR   SECOND DISTRICT
655,PSO,Kingdom of Bahrain,A' Ali,NCR   SECOND DISTRICT
656,PSO,Kingdom of Saudi Arabia,Al-Khobar,NCR   SECOND DISTRICT
657,PSO,Kingdom of Saudi Arabia,Al-Qassim,NCR   SECOND DISTRICT
658,PSO,Kingdom of Saudi Arabia,Jeddah,NCR   SECOND DISTRICT
659,PSO,Kingdom of Saudi Arabia,Riyadh,NCR   SECOND DISTRICT
660,PSO,Qatar,Ain Khalid,NCR   SECOND DISTRICT
661,PSO,Qatar,Doha,NCR   SECOND DISTRICT
662,PSO,State of Kuwait,Fahaheel,NCR   SECOND DISTRICT
663,PSO,State of Kuwait,Jleeb Al-Shuyoukh,NCR   SECOND DISTRICT
664,PSO,Sultanate of Oman,Muscat,NCR   SECOND DISTRICT
665,PSO,United Arab Emirates,Abu Dhabi,NCR   SECOND DISTRICT
666,PSO,United Arab Emirates,Dubai,NCR   SECOND DISTRICT
667,PSO,United Arab Emirates,Sharjah,NCR   SECOND DISTRICT
668,Region I,Alaminos City,District I,PANGASINAN
669,Region I,Alaminos City,District II,PANGASINAN
670,Region I,Alaminos City,District III,PANGASINAN
671,Region I,Batac City,Batac I,ILOCOS NORTE
672,Region I,Batac City,Batac II,ILOCOS NORTE
673,Region I,Candon City,District I,ILOCOS SUR
674,Region I,Candon City,District II,ILOCOS SUR
675,Region I,Dagupan City,Dagupan City District I,PANGASINAN
676,Region I,Dagupan City,Dagupan City District II,PANGASINAN
677,Region I,Dagupan City,Dagupan City District III,PANGASINAN
678,Region I,Dagupan City,Dagupan City District IV,PANGASINAN
679,Region I,Ilocos Norte,Adams-Pagudpud,ILOCOS NORTE
680,Region I,Ilocos Norte,Bacarra I,ILOCOS NORTE
681,Region I,Ilocos Norte,Bacarra II,ILOCOS NORTE
682,Region I,Ilocos Norte,Badoc,ILOCOS NORTE
683,Region I,Ilocos Norte,Bangui,ILOCOS NORTE
684,Region I,Ilocos Norte,Banna (Espiritu),ILOCOS NORTE
685,Region I,Ilocos Norte,Burgos,ILOCOS NORTE
686,Region I,Ilocos Norte,Currimao,ILOCOS NORTE
687,Region I,Ilocos Norte,Dingras I,ILOCOS NORTE
688,Region I,Ilocos Norte,Dingras II,ILOCOS NORTE
689,Region I,Ilocos Norte,Marcos-Nueva Era,ILOCOS NORTE
690,Region I,Ilocos Norte,Paoay,ILOCOS NORTE
691,Region I,Ilocos Norte,Pasuquin,ILOCOS NORTE
692,Region I,Ilocos Norte,Piddig,ILOCOS NORTE
693,Region I,Ilocos Norte,Pinili,ILOCOS NORTE
694,Region I,Ilocos Norte,San Nicolas,ILOCOS NORTE
695,Region I,Ilocos Norte,Sarrat,ILOCOS NORTE
696,Region I,Ilocos Norte,Solsona,ILOCOS NORTE
697,Region I,Ilocos Norte,Vintar I,ILOCOS NORTE
698,Region I,Ilocos Norte,Vintar II,ILOCOS NORTE
699,Region I,Ilocos Sur,Alilem-Sugpon,ILOCOS SUR
700,Region I,Ilocos Sur,Banayoyo-Lidlidda-San Emilio,ILOCOS SUR
701,Region I,Ilocos Sur,Bantay,ILOCOS SUR
702,Region I,Ilocos Sur,Burgos-San Esteban,ILOCOS SUR
703,Region I,Ilocos Sur,Cabugao,ILOCOS SUR
704,Region I,Ilocos Sur,Caoayan,ILOCOS SUR
705,Region I,Ilocos Sur,Cervantes-Quirino,ILOCOS SUR
706,Region I,Ilocos Sur,Magsingal,ILOCOS SUR
707,Region I,Ilocos Sur,Narvacan North,ILOCOS SUR
708,Region I,Ilocos Sur,Narvacan South-Nagbukel,ILOCOS SUR
709,Region I,Ilocos Sur,Salcedo-Galimuyod-Sigay-Del Pilar,ILOCOS SUR
710,Region I,Ilocos Sur,San Juan,ILOCOS SUR
711,Region I,Ilocos Sur,San Vicente,ILOCOS SUR
712,Region I,Ilocos Sur,Santa,ILOCOS SUR
713,Region I,Ilocos Sur,Santiago,ILOCOS SUR
714,Region I,Ilocos Sur,Sinait,ILOCOS SUR
715,Region I,Ilocos Sur,Sta. Catalina,ILOCOS SUR
716,Region I,Ilocos Sur,Sta. Cruz,ILOCOS SUR
717,Region I,Ilocos Sur,Sta. Lucia,ILOCOS SUR
718,Region I,Ilocos Sur,Sta. Maria,ILOCOS SUR
719,Region I,Ilocos Sur,Sto. Domingo-San Ildefonso,ILOCOS SUR
720,Region I,Ilocos Sur,Suyo,ILOCOS SUR
721,Region I,Ilocos Sur,Tagudin,ILOCOS SUR
722,Region I,La Union,Agoo East,LA UNION
723,Region I,La Union,Agoo West,LA UNION
724,Region I,La Union,Aringay,LA UNION
725,Region I,La Union,Bacnotan,LA UNION
726,Region I,La Union,Bagulin,LA UNION
727,Region I,La Union,Balaoan,LA UNION
728,Region I,La Union,Bangar,LA UNION
729,Region I,La Union,Bauang North,LA UNION
730,Region I,La Union,Bauang South,LA UNION
731,Region I,La Union,Burgos,LA UNION
732,Region I,La Union,Caba,LA UNION
733,Region I,La Union,Luna I,LA UNION
734,Region I,La Union,Luna II,LA UNION
735,Region I,La Union,Naguilian,LA UNION
736,Region I,La Union,Pugo,LA UNION
737,Region I,La Union,Rosario,LA UNION
738,Region I,La Union,San Gabriel,LA UNION
739,Region I,La Union,San Juan,LA UNION
740,Region I,La Union,Santol,LA UNION
741,Region I,La Union,Sto. Tomas,LA UNION
742,Region I,La Union,Sudipen,LA UNION
743,Region I,La Union,Tubao,LA UNION
744,Region I,Laoag City,Laoag City District I,ILOCOS NORTE
745,Region I,Laoag City,Laoag City District II,ILOCOS NORTE
746,Region I,Laoag City,Laoag City District III,ILOCOS NORTE
747,Region I,"Pangasinan I, Lingayen",Agno,PANGASINAN
748,Region I,"Pangasinan I, Lingayen",Aguilar,PANGASINAN
749,Region I,"Pangasinan I, Lingayen",Anda,PANGASINAN
750,Region I,"Pangasinan I, Lingayen",Bani,PANGASINAN
751,Region I,"Pangasinan I, Lingayen",Basista,PANGASINAN
752,Region I,"Pangasinan I, Lingayen",Bayambang I,PANGASINAN
753,Region I,"Pangasinan I, Lingayen",Bayambang II,PANGASINAN
754,Region I,"Pangasinan I, Lingayen",Binmaley I,PANGASINAN
755,Region I,"Pangasinan I, Lingayen",Binmaley II,PANGASINAN
756,Region I,"Pangasinan I, Lingayen",Bolinao,PANGASINAN
757,Region I,"Pangasinan I, Lingayen",Bugallon I,PANGASINAN
758,Region I,"Pangasinan I, Lingayen",Bugallon II,PANGASINAN
759,Region I,"Pangasinan I, Lingayen",Burgos,PANGASINAN
760,Region I,"Pangasinan I, Lingayen",Calasiao I,PANGASINAN
761,Region I,"Pangasinan I, Lingayen",Calasiao II,PANGASINAN
762,Region I,"Pangasinan I, Lingayen",Dasol,PANGASINAN
763,Region I,"Pangasinan I, Lingayen",Infanta,PANGASINAN
764,Region I,"Pangasinan I, Lingayen",Labrador,PANGASINAN
765,Region I,"Pangasinan I, Lingayen",Lingayen I,PANGASINAN
766,Region I,"Pangasinan I, Lingayen",Lingayen II,PANGASINAN
767,Region I,"Pangasinan I, Lingayen",Lingayen III,PANGASINAN
768,Region I,"Pangasinan I, Lingayen",Mabini,PANGASINAN
769,Region I,"Pangasinan I, Lingayen",Malasiqui I,PANGASINAN
770,Region I,"Pangasinan I, Lingayen",Malasiqui II,PANGASINAN
771,Region I,"Pangasinan I, Lingayen",Mangatarem I,PANGASINAN
772,Region I,"Pangasinan I, Lingayen",Mangatarem II,PANGASINAN
773,Region I,"Pangasinan I, Lingayen",Mapandan,PANGASINAN
774,Region I,"Pangasinan I, Lingayen",Sta. Barbara I,PANGASINAN
775,Region I,"Pangasinan I, Lingayen",Sta. Barbara II,PANGASINAN
776,Region I,"Pangasinan I, Lingayen",Sual,PANGASINAN
777,Region I,"Pangasinan I, Lingayen",Urbiztondo,PANGASINAN
778,Region I,"Pangasinan II, Binalonan",Alcala,PANGASINAN
779,Region I,"Pangasinan II, Binalonan",Asingan I,PANGASINAN
780,Region I,"Pangasinan II, Binalonan",Asingan II,PANGASINAN
781,Region I,"Pangasinan II, Binalonan",Balungao,PANGASINAN
782,Region I,"Pangasinan II, Binalonan",Bautista,PANGASINAN
783,Region I,"Pangasinan II, Binalonan",Binalonan I,PANGASINAN
784,Region I,"Pangasinan II, Binalonan",Binalonan II,PANGASINAN
785,Region I,"Pangasinan II, Binalonan",Laoac,PANGASINAN
786,Region I,"Pangasinan II, Binalonan",Manaoag,PANGASINAN
787,Region I,"Pangasinan II, Binalonan",Mangaldan I,PANGASINAN
788,Region I,"Pangasinan II, Binalonan",Mangaldan II,PANGASINAN
789,Region I,"Pangasinan II, Binalonan",Natividad,PANGASINAN
790,Region I,"Pangasinan II, Binalonan",Pozorrubio I,PANGASINAN
791,Region I,"Pangasinan II, Binalonan",Pozorrubio II,PANGASINAN
792,Region I,"Pangasinan II, Binalonan",Rosales I,PANGASINAN
793,Region I,"Pangasinan II, Binalonan",Rosales II,PANGASINAN
794,Region I,"Pangasinan II, Binalonan",San Fabian I,PANGASINAN
795,Region I,"Pangasinan II, Binalonan",San Fabian II,PANGASINAN
796,Region I,"Pangasinan II, Binalonan",San Jacinto,PANGASINAN
797,Region I,"Pangasinan II, Binalonan",San Manuel,PANGASINAN
798,Region I,"Pangasinan II, Binalonan",San Nicolas I,PANGASINAN
799,Region I,"Pangasinan II, Binalonan",San Nicolas II,PANGASINAN
800,Region I,"Pangasinan II, Binalonan",San Quintin,PANGASINAN
801,Region I,"Pangasinan II, Binalonan",Sison,PANGASINAN
802,Region I,"Pangasinan II, Binalonan",Sta. Maria,PANGASINAN
803,Region I,"Pangasinan II, Binalonan",Sto. Tomas,PANGASINAN
804,Region I,"Pangasinan II, Binalonan",Tayug I,PANGASINAN
805,Region I,"Pangasinan II, Binalonan",Tayug II,PANGASINAN
806,Region I,"Pangasinan II, Binalonan",Umingan I,PANGASINAN
807,Region I,"Pangasinan II, Binalonan",Umingan II,PANGASINAN
808,Region I,"Pangasinan II, Binalonan",Villasis I,PANGASINAN
809,Region I,"Pangasinan II, Binalonan",Villasis II,PANGASINAN
810,Region I,San Carlos City,San Carlos City District I,PANGASINAN
811,Region I,San Carlos City,San Carlos City District II,PANGASINAN
812,Region I,San Carlos City,San Carlos City District III,PANGASINAN
813,Region I,San Carlos City,San Carlos City District IV,PANGASINAN
814,Region I,San Fernando City,San Fernando I,LA UNION
815,Region I,San Fernando City,San Fernando II,LA UNION
816,Region I,Urdaneta City,Urdaneta City District I,PANGASINAN
817,Region I,Urdaneta City,Urdaneta City District II,PANGASINAN
818,Region I,Vigan City,District I,ILOCOS SUR
819,Region I,Vigan City,District II,ILOCOS SUR
820,Region I,Vigan City,District III,ILOCOS SUR
821,Region II,Batanes,Basco,BATANES
822,Region II,Batanes,Itbayat,BATANES
823,Region II,Batanes,Ivana-Uyugan,BATANES
824,Region II,Batanes,Mahatao,BATANES
825,Region II,Batanes,Sabtang,BATANES
826,Region II,Cagayan,Abulug,CAGAYAN
827,Region II,Cagayan,Alcala East,CAGAYAN
828,Region II,Cagayan,Alcala West,CAGAYAN
829,Region II,Cagayan,Allacapan North,CAGAYAN
830,Region II,Cagayan,Allacapan South,CAGAYAN
831,Region II,Cagayan,Amulung East,CAGAYAN
832,Region II,Cagayan,Amulung West,CAGAYAN
833,Region II,Cagayan,Aparri East,CAGAYAN
834,Region II,Cagayan,Aparri South Educational Zone,CAGAYAN
835,Region II,Cagayan,Aparri West,CAGAYAN
836,Region II,Cagayan,Baggao East,CAGAYAN
837,Region II,Cagayan,Baggao North,CAGAYAN
838,Region II,Cagayan,Baggao South,CAGAYAN
839,Region II,Cagayan,Baggao West,CAGAYAN
840,Region II,Cagayan,Ballesteros,CAGAYAN
841,Region II,Cagayan,Buguey North,CAGAYAN
842,Region II,Cagayan,Buguey South,CAGAYAN
843,Region II,Cagayan,Calayan East,CAGAYAN
844,Region II,Cagayan,Calayan West,CAGAYAN
845,Region II,Cagayan,Camalaniugan,CAGAYAN
846,Region II,Cagayan,Claveria East,CAGAYAN
